frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1381,15338,570,298,0.513,0.2682,,,,
1382,15348,558,344,0.5022,0.3096,,,,
1383,15360,556,302,0.5004,0.2718,,,,
1384,15371,544,348,0.4896,0.3132,,,,
1385,15382,542,308,0.4878,0.2772,,,,
1386,15393,534,308,0.48059999999999997,0.2772,,,,
1387,15405,524,354,0.47159999999999996,0.3186,,,,
1388,15420,518,356,0.4662,0.3204,,,,
1389,15428,512,356,0.4608,0.3204,,,,
1390,15439,506,358,0.45539999999999997,0.3222,,,,
1391,15448,502,358,0.4518,0.3222,,,,
1392,15460,498,360,0.4482,0.324,,,,
1393,15470,502,318,0.4518,0.2862,,,,
1394,15481,494,360,0.4446,0.324,,,,
1395,15495,492,362,0.44279999999999997,0.3258,,,,
1396,15504,490,362,0.441,0.3258,,,,
1397,15515,490,362,0.441,0.3258,,,,
1398,15527,494,320,0.4446,0.288,,,,
1399,15536,494,320,0.4446,0.288,,,,
1400,15548,496,320,0.44639999999999996,0.288,,,,
1401,15561,498,320,0.4482,0.288,,,,
1402,15572,500,318,0.45,0.2862,,,,
1403,15582,498,362,0.4482,0.3258,,,,
1404,15592,502,360,0.4518,0.324,,,,
1405,15606,510,318,0.45899999999999996,0.2862,,,,
1406,15614,510,360,0.45899999999999996,0.324,,,,
1407,15627,516,358,0.4644,0.3222,,,,
1408,15683,522,358,0.4698,0.3222,,,,
1409,15687,534,312,0.48059999999999997,0.2808,,,,
1410,15691,534,356,0.48059999999999997,0.3204,,,,
1411,15693,542,354,0.4878,0.3186,,,,
1412,15700,548,352,0.49319999999999997,0.31679999999999997,,,,
1413,15704,560,306,0.504,0.2754,,,,
1414,15716,564,348,0.5075999999999999,0.3132,,,,
1415,15730,572,346,0.5148,0.3114,,,,
1416,15740,578,344,0.5202,0.3096,,,,
1417,15746,592,298,0.5327999999999999,0.2682,,,,
1418,15754,600,294,0.54,0.2646,,,,
1419,15762,606,292,0.5454,0.2628,,,,
1420,15776,614,290,0.5526,0.261,,,,
1421,15784,622,286,0.5598,0.2574,,,,
1422,15799,628,282,0.5652,0.25379999999999997,,,,
1423,15807,634,280,0.5706,0.252,,,,
1424,15815,642,276,0.5778,0.24839999999999998,,,,
1425,15827,646,274,0.5814,0.24659999999999999,,,,
1426,15841,652,270,0.5868,0.243,,,,
1427,15850,656,266,0.5904,0.2394,,,,
1428,15862,,,,,,,,
1429,15874,662,260,0.5958,0.23399999999999999,,,,
1430,15881,666,256,0.5993999999999999,0.2304,,,,
1431,15893,666,252,0.5993999999999999,0.2268,,,,
1432,15904,668,246,0.6012,0.22139999999999999,,,,
1433,15915,670,244,0.603,0.2196,,,,
1434,15927,670,240,0.603,0.216,,,,
1435,15938,668,234,0.6012,0.21059999999999998,,,,
1436,15948,,,,,,,,
1437,15960,666,226,0.5993999999999999,0.2034,,,,
1438,15971,662,222,0.5958,0.1998,,,,
1439,15982,658,218,0.5922,0.19619999999999999,,,,
1440,15999,656,214,0.5904,0.1926,,,,
1441,16005,650,210,0.585,0.189,,,,
1442,16019,646,206,0.5814,0.18539999999999998,,,,
1443,16027,640,202,0.576,0.1818,,,,
1444,16039,634,200,0.5706,0.18,,,,
1445,16051,626,196,0.5634,0.1764,,,,
1446,16063,620,192,0.5579999999999999,0.1728,,,,
1447,16071,612,190,0.5508,0.17099999999999999,,,,
1448,16084,606,186,0.5454,0.1674,,,,
1449,16093,598,182,0.5382,0.1638,,,,
1450,16110,590,180,0.531,0.162,,,,
