frame_no,time (ms),pos_pixel_x-hotpink,pos_pixel_y-hotpink,r_x-hotpink,r_y-hotpink,v_x-hotpink,v_y-hotpink,a_x-hotpink,a_y-hotpink
1291,14361,532,222,0.4788,0.1998,,,,
1292,14374,526,220,0.4734,0.19799999999999998,,,,
1293,14384,518,218,0.4662,0.19619999999999999,,,,
1294,14397,512,216,0.4608,0.1944,,,,
1295,14406,506,214,0.45539999999999997,0.1926,,,,
1296,14418,500,212,0.45,0.1908,,,,
1297,14428,494,210,0.4446,0.189,,,,
1298,14446,488,208,0.4392,0.1872,,,,
1299,14455,480,206,0.432,0.18539999999999998,,,,
1300,14469,474,204,0.4266,0.18359999999999999,,,,
1301,14473,468,202,0.42119999999999996,0.1818,,,,
1302,14485,464,200,0.41759999999999997,0.18,,,,
1303,14497,458,198,0.4122,0.1782,,,,
1304,14510,452,196,0.4068,0.1764,,,,
1305,14521,448,196,0.4032,0.1764,,,,
1306,14541,444,194,0.3996,0.1746,,,,
1307,14547,442,192,0.3978,0.1728,,,,
1308,14554,438,192,0.3942,0.1728,,,,
1309,14572,436,190,0.39239999999999997,0.17099999999999999,,,,
1310,14577,434,190,0.3906,0.17099999999999999,,,,
1311,14583,432,190,0.3888,0.17099999999999999,,,,
1312,14596,432,188,0.3888,0.1692,,,,
1313,14608,430,188,0.387,0.1692,,,,
1314,14618,432,186,0.3888,0.1674,,,,
1315,14632,432,186,0.3888,0.1674,,,,
1316,14642,434,186,0.3906,0.1674,,,,
1317,14652,436,186,0.39239999999999997,0.1674,,,,
1318,14662,438,186,0.3942,0.1674,,,,
1319,14673,442,186,0.3978,0.1674,,,,
1320,14685,446,186,0.4014,0.1674,,,,
1321,14696,450,186,0.40499999999999997,0.1674,,,,
1322,14708,454,188,0.40859999999999996,0.1692,,,,
1323,14717,458,188,0.4122,0.1692,,,,
1324,14729,464,188,0.41759999999999997,0.1692,,,,
1325,14738,470,190,0.423,0.17099999999999999,,,,
1326,14751,476,190,0.4284,0.17099999999999999,,,,
1327,14764,482,190,0.43379999999999996,0.17099999999999999,,,,
1328,14774,488,192,0.4392,0.1728,,,,
1329,14788,494,194,0.4446,0.1746,,,,
1330,14794,500,194,0.45,0.1746,,,,
1331,14809,508,196,0.4572,0.1764,,,,
1332,14818,514,198,0.4626,0.1782,,,,
1333,14834,520,198,0.46799999999999997,0.1782,,,,
1334,14841,526,200,0.4734,0.18,,,,
1335,14853,532,202,0.4788,0.1818,,,,
1336,14866,,,,,,,,
1337,14874,544,206,0.4896,0.18539999999999998,,,,
1338,14883,548,208,0.49319999999999997,0.1872,,,,
1339,14896,552,210,0.49679999999999996,0.189,,,,
1340,14906,556,212,0.5004,0.1908,,,,
1341,14918,560,214,0.504,0.1926,,,,
1342,14931,564,218,0.5075999999999999,0.19619999999999999,,,,
1343,14942,566,220,0.5094,0.19799999999999998,,,,
1344,14953,568,222,0.5112,0.1998,,,,
1345,14962,570,224,0.513,0.2016,,,,
1346,14976,570,228,0.513,0.2052,,,,
1347,14987,570,230,0.513,0.207,,,,
1348,15002,570,232,0.513,0.20879999999999999,,,,
1349,15008,570,234,0.513,0.21059999999999998,,,,
1350,15017,568,238,0.5112,0.2142,,,,
1351,15032,566,240,0.5094,0.216,,,,
1352,15039,564,242,0.5075999999999999,0.2178,,,,
1353,15054,560,244,0.504,0.2196,,,,
1354,15061,558,248,0.5022,0.22319999999999998,,,,
1355,15074,554,250,0.4986,0.225,,,,
1356,15089,548,252,0.49319999999999997,0.2268,,,,
1357,15102,544,254,0.4896,0.2286,,,,
1358,15106,538,256,0.48419999999999996,0.2304,,,,
1359,15122,534,260,0.48059999999999997,0.23399999999999999,,,,
1360,15133,528,262,0.4752,0.23579999999999998,,,,
1361,15144,520,264,0.46799999999999997,0.2376,,,,
1362,15150,514,266,0.4626,0.2394,,,,
1363,15164,508,268,0.4572,0.2412,,,,
1364,15173,502,270,0.4518,0.243,,,,
1365,15186,496,272,0.44639999999999996,0.2448,,,,
1366,15194,490,274,0.441,0.24659999999999999,,,,
1367,15205,482,276,0.43379999999999996,0.24839999999999998,,,,
1368,15216,476,276,0.4284,0.24839999999999998,,,,
1369,15227,470,278,0.423,0.2502,,,,
1370,15241,466,280,0.4194,0.252,,,,
1371,15251,460,282,0.414,0.25379999999999997,,,,
1372,15264,456,282,0.4104,0.25379999999999997,,,,
1373,15272,450,284,0.40499999999999997,0.2556,,,,
1374,15292,446,286,0.4014,0.2574,,,,
1375,15301,442,286,0.3978,0.2574,,,,
1376,15309,440,288,0.39599999999999996,0.2592,,,,
1377,15316,436,288,0.39239999999999997,0.2592,,,,
1378,15328,436,290,0.39239999999999997,0.261,,,,
1379,15339,434,290,0.3906,0.261,,,,
